T,sv1,sv2,sv3,sv4,sv5,sv6,sv7,sv8,sv9,sv10,sv11,sv12,sv13,sv14,sv15,doo1,doo2,doo3,doo4,doo5,doo6,doo7,doo8,doo9,doo10,doo11,doo12,doo13,doo14,doo15
1606719286,10.6261,10.6261,10.5789,10.5789,1,1,1,1,1,1,1,0.000676695,4.95035e-21,3.44396e-21,1.40942e-24,0.0941083,0.0941083,0.0941083,0.0941083,0.0941083,0.0941083,1,1,4.65869e-22,0.995562,0.995562,6.36826e-05,3.24105e-22,1.32638e-25,0.0941083
1606719287,10.626,10.626,10.5788,10.5788,1,1,1,1,1,1,1,0.000676168,3.37456e-21,3.73526e-22,4.97749e-24,0.094109,0.094109,0.094109,0.094109,0.094109,0.094109,1,1,3.17577e-22,0.995562,0.995562,6.36335e-05,3.51522e-23,4.68427e-25,0.094109
1606719288,11.3577,11.3577,11.3136,11.3136,1,1,1,1,1,1,1,0.000737649,1.31539e-20,1.13999e-21,1.98242e-24,0.0880461,0.0880461,0.0880461,0.0880461,0.0880461,0.0880461,1,1,1.15815e-21,0.996116,0.996116,6.49471e-05,1.00371e-22,1.74544e-25,0.0880461
1606719289,11.5285,11.5285,11.4851,11.4851,1,1,1,1,1,1,1,0.000752313,8.14589e-21,3.33906e-21,1.10189e-24,0.0867415,0.0867415,0.0867415,0.0867415,0.0867415,0.0867415,1,1,2.89635e-22,0.996231,0.996231,6.52567e-05,7.06586e-22,9.55792e-26,0.0867415
1606719290,11.5284,11.5284,11.4849,11.4849,1,1,1,1,1,1,1,0.000752208,1.67907e-20,1.32642e-21,1.10338e-24,0.0867425,0.0867425,0.0867425,0.0867425,0.0867425,0.0867425,1,1,1.15057e-22,0.996231,0.996231,6.52484e-05,1.45647e-21,9.57096e-26,0.0867425
1606719291,11.5282,11.5282,11.4848,11.4848,1,1,1,1,1,1,1,0.000751683,2.51279e-20,3.41473e-21,1.26842e-24,0.0867436,0.0867436,0.0867436,0.0867436,0.0867436,0.0867436,1,1,2.17968e-21,0.996231,0.996231,6.52037e-05,2.96206e-22,1.10027e-25,0.0867436
1606719292,11.5281,11.5281,11.4846,11.4846,1,1,1,1,1,1,1,0.000751356,2.36161e-20,4.79567e-22,9.93249e-27,0.0867447,0.0867447,0.0867447,0.0867447,0.0867447,0.0867447,1,1,4.15999e-23,0.99623,0.99623,6.51762e-05,2.04857e-21,8.61591e-28,0.0867447
1606719293,11.5279,11.5279,11.4845,11.4845,1,1,1,1,1,1,1,0.000753227,2.56337e-20,1.07698e-21,9.09047e-24,0.0867459,0.0867459,0.0867459,0.0867459,0.0867459,0.0867459,1,1,2.22362e-21,0.99623,0.99623,6.53393e-05,9.34238e-23,7.88562e-25,0.0867459
1606719294,11.5277,11.5277,11.4843,11.4843,1,1,1,1,1,1,1,0.000749002,2.34843e-20,4.18692e-21,2.74304e-24,0.0867472,0.0867472,0.0867472,0.0867472,0.0867472,0.0867472,1,1,2.0372e-21,0.99623,0.99623,6.49739e-05,3.63203e-22,2.37951e-25,0.0867472
1606719295,11.5276,11.5276,11.4841,11.4841,1,1,1,1,1,1,1,0.000748897,4.02646e-20,9.206e-22,7.6715e-25,0.0867486,0.0867486,0.0867486,0.0867486,0.0867486,0.0867486,1,1,7.98608e-23,0.99623,0.99623,6.49657e-05,3.4929e-21,6.65492e-26,0.0867486
1606719296,11.5274,11.5274,11.4839,11.4839,1,1,1,1,1,1,1,0.000747508,1.4819e-20,5.0071e-22,4.86521e-24,0.08675,0.08675,0.08675,0.08675,0.08675,0.08675,1,1,4.34366e-23,0.99623,0.99623,6.48463e-05,1.28555e-21,4.22057e-25,0.08675
1606719297,11.5272,11.5272,11.4837,11.4837,1,1,1,1,1,1,1,0.000754186,1.54849e-20,7.35038e-21,2.2423e-24,0.0867515,0.0867515,0.0867515,0.0867515,0.0867515,0.0867515,1,1,1.34334e-21,0.99623,0.99623,6.54268e-05,6.37657e-22,1.94523e-25,0.0867515
1606719298,10.1361,10.1361,10.0866,10.0866,1,1,1,1,1,1,1,0.000635928,5.95004e-21,3.58792e-21,1.218e-24,0.0986576,0.0986576,0.0986576,0.0986576,0.0986576,0.0986576,1,1,5.87017e-22,0.995121,0.995121,6.27392e-05,3.53975e-22,1.20165e-25,0.0986576
1606719299,11.5272,11.5272,11.4837,11.4837,1,1,1,1,1,1,1,0.000754376,1.09975e-20,6.14156e-22,2.06051e-24,0.0867515,0.0867515,0.0867515,0.0867515,0.0867515,0.0867515,1,1,5.32789e-23,0.99623,0.99623,6.54432e-05,9.54052e-22,1.78753e-25,0.0867515
1606719300,11.5274,11.5274,11.4839,11.4839,1,1,1,1,1,1,1,0.000752946,1.43578e-20,3.37748e-21,2.88101e-24,0.08675,0.08675,0.08675,0.08675,0.08675,0.08675,1,1,2.92997e-22,0.99623,0.99623,6.53181e-05,1.24554e-21,2.49927e-25,0.08675
