T,sv1,sv2,sv3,sv4,sv5,sv6,sv7,sv8,sv9,sv10,sv11,sv12,sv13,sv14,sv15,doo1,doo2,doo3,doo4,doo5,doo6,doo7,doo8,doo9,doo10,doo11,doo12,doo13,doo14,doo15
1606610979,95.1258,92.2741,83.8787,82.636,65.4574,23.3185,7.07107,7.07107,7.07107,7.07107,7.07107,7.07107,7.07042,6.95495,3.13183,0.0743339,0.0743339,0.0743339,0.0743339,0.0743339,0.0743339,0.868702,0.881766,0.688114,1,0.970022,0.245133,0.0329231,0.0731132,0.0743271
1606610980,96.4491,93.6058,84.9457,83.64,66.6766,23.4512,7.14143,7.14143,7.14143,7.14143,7.14143,7.14143,7.14137,7.02518,3.14344,0.0740435,0.0740435,0.0740435,0.0740435,0.0740435,0.0740435,0.867193,0.880731,0.691313,1,0.97052,0.243145,0.0325917,0.0728382,0.0740429
1606610981,97.7546,94.9207,85.7897,84.8481,67.869,23.5752,7.2111,7.2111,7.2111,7.2111,7.2111,7.2111,7.20977,7.1075,3.14935,0.0737674,0.0737674,0.0737674,0.0737674,0.0737674,0.0737674,0.867971,0.877603,0.694279,1,0.97101,0.241168,0.0322169,0.0727076,0.0737538
1606610982,99.043,96.2194,86.5035,86.1595,69.0433,23.6914,7.28011,7.28011,7.28011,7.28011,7.28011,7.28011,7.2771,7.19725,3.15076,0.0735045,0.0735045,0.0735045,0.0735045,0.0735045,0.0735045,0.86992,0.873393,0.697105,1,0.971492,0.239203,0.0318121,0.0726679,0.0734742
1606610983,100.315,97.5025,87.6483,87.009,70.2033,23.8003,7.34847,7.34847,7.34847,7.34847,7.34847,7.34847,7.34557,7.28504,3.15261,0.073254,0.073254,0.073254,0.073254,0.073254,0.073254,0.873732,0.867358,0.699829,1,0.971964,0.237255,0.0314271,0.0726217,0.0732251
1606610984,101.571,98.7703,88.8841,87.7525,71.3338,23.9026,7.4162,7.4162,7.4162,7.4162,7.4162,7.4162,7.41545,7.36382,3.15892,0.0730149,0.0730149,0.0730149,0.0730149,0.0730149,0.0730149,0.863952,0.875093,0.702304,1,0.972426,0.235329,0.0311006,0.0724992,0.0730076
1606610985,102.812,100.023,89.926,88.6846,72.4287,23.9991,7.48331,7.48331,7.48331,7.48331,7.48331,7.48331,7.48312,7.43402,3.16961,0.0727865,0.0727865,0.0727865,0.0727865,0.0727865,0.0727865,0.862592,0.874666,0.704479,1,0.972877,0.233427,0.0308292,0.0723071,0.0727846
1606610986,104.038,101.262,90.7178,89.852,73.5034,24.0902,7.54983,7.54983,7.54983,7.54983,7.54983,7.54983,7.54755,7.49726,3.18241,0.0725682,0.0725682,0.0725682,0.0725682,0.0725682,0.0725682,0.863648,0.87197,0.706507,1,0.973319,0.231553,0.030589,0.0720629,0.0725463
1606610987,105.249,102.486,91.3667,91.1386,74.5656,24.1765,7.61577,7.61577,7.61577,7.61577,7.61577,7.61577,7.61246,7.55356,3.19426,0.0723594,0.0723594,0.0723594,0.0723594,0.0723594,0.0723594,0.865931,0.868099,0.708467,1,0.973749,0.229707,0.0303495,0.0717683,0.072328
1606610988,106.447,103.697,92.5392,91.8823,75.6076,24.2581,7.68115,7.68115,7.68115,7.68115,7.68115,7.68115,7.67903,7.60625,3.20445,0.0721595,0.0721595,0.0721595,0.0721595,0.0721595,0.0721595,0.869347,0.863176,0.710286,1,0.22789,0,0.0301038,0.0714559,0.0721397
1606610989,108.08,105.29,94.2113,92.6275,77.2612,24.6352,7.74597,7.74597,7.74597,7.74597,7.74597,7.74597,7.74575,7.66146,3.24844,0.0716688,0.0716688,0.0716688,0.0716688,0.0716688,0.0716688,0.857027,0.871681,0.714852,1,0.227935,0.974185,0.0300559,0.0708869,0.0716668
1606610990,109.805,106.962,95.4361,93.9068,79.069,25.0782,7.81025,7.81025,7.81025,7.81025,7.81025,7.81025,7.8097,7.72901,3.28978,0.0711283,0.0711283,0.0711283,0.0711283,0.0711283,0.0711283,0.855214,0.869141,0.720085,1,0.228389,0.974111,0.0299602,0.0703885,0.0711233
