,command_type,yaw,pitch,roll,x,y,z,duration,gps_visibility,timestamp,motion_stage_id,SOM_rank,Q_rank,singular_value_max,pE,pN,pU,vE,vN,vU,thetaE,thetaN,thetaU,gyro_bias_x,gyro_bias_y,gyro_bias_z,accel_bias_x,accel_bias_y,accel_bias_z
0,1,0,0,0,0.0,0.0,0,10,1,10,0,11,11,99.9998984267,0.101573,0.101573,0.101573,0.101573,0.101573,0.101573,1,1,1.43935e-25,0.994828,0.994828,6.20373e-05,5.9341e-30,1.00328e-26,0.101573
1,1,0,0,0,0.0,0.0,0,10,1,20,1,14,11,99.9998984267,0.101573,0.101573,0.101573,0.101573,0.101573,0.101573,1,1,1.03539e-25,0.994828,0.994828,6.20384e-05,5.69425e-30,9.2709e-26,0.101573
2,1,0,0,0,0.0,0.0,0,10,1,30,2,14,11,99.9998984267,0.101573,0.101573,0.101573,0.101573,0.101573,0.101573,1,1,6.15635e-26,0.994828,0.994828,6.20383e-05,1.65292e-30,3.60335e-26,0.101573
3,1,0,0,0,0.0,0.0,0,10,1,40,3,14,11,99.9998984267,0.101573,0.101573,0.101573,0.101573,0.101573,0.101573,1,1,5.83712e-26,0.994828,0.994828,6.2039e-05,7.14074e-31,3.95996e-29,0.101573
4,1,0,0,0,0.0,0.0,0,10,1,50,4,14,11,100.0,0.101573,0.101573,0.101573,0.101573,0.101573,0.101573,1,1,4.41936e-26,0.994828,0.994828,6.20373e-05,3.89634e-30,1.22207e-26,0.101573
5,1,0,0,0,0.0,0.0,0,10,1,60,5,14,11,100.0,0.101573,0.101573,0.101573,0.101573,0.101573,0.101573,1,1,1.65097e-25,0.994828,0.994828,6.20391e-05,2.78505e-30,3.14871e-26,0.101573
