T,sv1,sv2,sv3,sv4,sv5,sv6,sv7,sv8,sv9,sv10,sv11,sv12,sv13,sv14,sv15,doo1,doo2,doo3,doo4,doo5,doo6,doo7,doo8,doo9,doo10,doo11,doo12,doo13,doo14,doo15
1605759517,9.84514,9.84514,9.79422,9.79422,1,1,1,1,1,1,1,0.000608808,7.04674e-22,2.57016e-25,1.15568e-27,0.25,0.25,0.25,0.25,0.25,0.25,2.12454e+25,7.42611e+21,4.53992e+23,3.85636e+18,8.10192e+20,1.3208e+21,9.9646e+23,2.08128e+26,5.51763e+18
1605759518,9.84514,9.84514,9.79422,9.79422,1,1,1,1,1,1,1,0.000609515,1.08309e-22,8.05436e-24,3.43722e-27,0.25,0.25,0.25,0.25,0.25,0.25,3.89584e+22,7.4417e+24,4.4323e+21,2.80928e+20,4.268e+16,8.15594e+18,7.2886e+25,2.28613e+21,6.19679e+18
1605759519,9.84514,9.84514,9.79422,9.79422,1,1,1,1,1,1,1,0.000609707,5.33955e-23,4.2966e-24,1.71631e-27,0.25,0.25,0.25,0.25,0.25,0.25,7.64448e+22,1.47162e+25,1.00634e+23,5.62511e+20,2.09529e+16,9.99802e+18,1.44138e+26,4.76936e+21,1.94428e+19
1605759519,9.84514,9.84514,9.79422,9.79422,1,1,1,1,1,1,1,0.000609526,2.13378e-22,2.70691e-25,3.17745e-27,0.25,0.25,0.25,0.25,0.25,0.25,7.93297e+24,5.15389e+22,1.76809e+22,3.62099e+18,3.01492e+20,4.937e+20,9.14035e+23,7.76937e+25,1.99299e+18
1605759520,9.84514,9.84514,9.79422,9.79422,1,1,1,1,1,1,1,0.000611122,1.20608e-22,3.19094e-25,1.28236e-28,0.25,0.25,0.25,0.25,0.25,0.25,3.33228e+26,1.84687e+24,6.66076e+23,3.16875e+18,1.25758e+22,2.07923e+22,7.89695e+23,3.26377e+27,2.31225e+20
1605759521,9.84514,9.84514,9.79422,9.79422,1,1,1,1,1,1,1,0.000611952,6.1468e-22,4.43619e-26,7.81249e-28,0.25,0.25,0.25,0.25,0.25,0.25,3.04805e+25,7.31679e+23,2.83103e+22,2.13639e+19,1.14614e+21,1.90448e+21,5.57191e+24,2.98566e+26,3.60379e+19
1605759522,9.84514,9.84514,9.79422,9.79422,1,1,1,1,1,1,1,0.000612588,3.68779e-22,1.83643e-24,1.52793e-27,0.25,0.25,0.25,0.25,0.25,0.25,7.4995e+22,1.6407e+25,8.2834e+22,6.15069e+20,5.04199e+17,1.25421e+17,1.60697e+26,1.31729e+23,2.44778e+19
1605759522,9.84514,9.84514,9.79422,9.79422,1,1,1,1,1,1,1,0.000611498,3.02998e-22,1.64399e-25,2.89262e-28,0.25,0.25,0.25,0.25,0.25,0.25,4.67643e+23,1.07793e+26,2.1321e+23,4.06113e+21,4.75708e+18,6.26797e+19,1.05576e+27,1.23657e+24,1.57052e+20
1605759523,9.84514,9.84514,9.79422,9.79422,1,1,1,1,1,1,1,0.000610946,6.14613e-23,3.54661e-24,1.4376e-26,0.25,0.25,0.25,0.25,0.25,0.25,8.17637e+21,1.70452e+24,7.24063e+22,5.99135e+19,2.63398e+16,9.79308e+17,1.6695e+25,4.12129e+21,2.08056e+18
1605759524,9.84514,9.84514,9.79422,9.79422,1,1,1,1,1,1,1,0.000611464,3.27459e-22,2.66155e-24,7.07944e-27,0.25,0.25,0.25,0.25,0.25,0.25,2.19176e+22,3.45095e+24,8.92841e+22,1.36011e+20,6.23558e+16,2.17575e+18,3.37983e+25,4.85988e+20,3.91077e+18
