T,sv1,sv2,sv3,sv4,sv5,sv6,sv7,sv8,sv9,sv10,sv11,sv12,sv13,sv14,sv15,doo1,doo2,doo3,doo4,doo5,doo6,doo7,doo8,doo9,doo10,doo11,doo12,doo13,doo14,doo15
1605770319,11.7086,11.7086,11.6658,11.6658,1,1,1,1,1,1,1,0.000476137,5.71231e-17,2.306e-24,3.89528e-25,0.25,0.25,0.25,0.25,0.25,0.25,3.30624e+21,5.80878e+21,1.37459e+23,6.71592e+18,4.97115e+18,3.31817e+15,8.72085e+23,4.48971e+20,2.90599e+20
1605770320,11.709,11.709,11.6662,11.6662,1,1,1,1,1,1,1,0.000397055,1.9884e-17,2.76325e-24,3.53067e-25,0.25,0.25,0.25,0.25,0.25,0.25,6.48328e+21,8.94391e+22,1.24993e+23,4.27116e+18,9.55587e+17,7.38626e+17,1.46126e+23,8.88339e+20,5.74976e+20
1605770321,11.7096,11.7096,11.6668,11.6668,1,1,1,1,1,1,1,0.000511607,5.87623e-17,4.99031e-24,3.2572e-25,0.25,0.25,0.25,0.25,0.25,0.25,2.91244e+22,8.27174e+22,2.80686e+22,4.63636e+18,9.49362e+17,2.42901e+18,1.05236e+24,2.11898e+20,1.37194e+20
1605770322,11.71,11.71,11.6672,11.6672,1,1,1,1,1,1,1,0.0006585,4.2844e-17,3.63024e-24,1.70711e-25,0.25,0.25,0.25,0.25,0.25,0.25,8.60813e+22,7.65257e+22,7.7239e+21,3.65006e+18,5.09531e+17,6.09974e+18,1.18742e+24,8.21987e+20,5.32015e+20
1605770322,11.7103,11.7103,11.6675,11.6675,1,1,1,1,1,1,1,0.000772711,3.41698e-17,1.58763e-24,9.29375e-25,0.25,0.25,0.25,0.25,0.25,0.25,4.93774e+22,6.09812e+21,3.29634e+22,8.57304e+17,2.30695e+18,3.19976e+18,2.52756e+23,8.20372e+20,5.309e+20
1605770323,11.7104,11.7104,11.6676,11.6676,1,1,1,1,1,1,1,0.000833075,6.80229e-17,5.21217e-24,4.47032e-27,0.25,0.25,0.25,0.25,0.25,0.25,3.6721e+24,6.78901e+23,2.65401e+24,6.73109e+19,1.60961e+20,2.46612e+20,5.34533e+25,1.94384e+20,1.27359e+20
1605770324,11.7102,11.7102,11.6675,11.6675,1,1,1,1,1,1,1,0.000848443,2.49898e-17,2.37788e-24,1.94921e-25,0.25,0.25,0.25,0.25,0.25,0.25,6.72191e+22,5.22422e+22,7.81628e+22,4.19362e+17,3.84103e+18,4.18364e+18,1.32938e+24,1.3846e+20,8.96917e+19
1605770325,11.7098,11.7098,11.667,11.667,1,1,1,1,1,1,1,0.000849221,4.14705e-17,4.70364e-24,1.05034e-25,0.25,0.25,0.25,0.25,0.25,0.25,4.44065e+22,1.04877e+23,1.06351e+23,2.22413e+18,2.66237e+18,2.35906e+18,1.75156e+24,2.83594e+20,1.83559e+20
1605770326,11.7093,11.7093,11.6665,11.6665,1,1,1,1,1,1,1,0.00084481,1.35859e-17,9.45142e-25,1.09045e-25,0.25,0.25,0.25,0.25,0.25,0.25,6.08535e+22,1.9421e+23,2.07151e+23,2.06995e+19,8.19138e+17,9.88693e+17,1.07267e+24,3.11554e+21,2.01646e+21
1605770326,11.7089,11.7089,11.6661,11.6661,1,1,1,1,1,1,1,0.000827077,3.30395e-17,2.1749e-24,2.86845e-25,0.25,0.25,0.25,0.25,0.25,0.25,1.51799e+22,5.61387e+22,8.64868e+22,2.07736e+18,2.48906e+18,1.18913e+18,1.03564e+24,1.00476e+21,6.50308e+20
1605770327,11.7085,11.7085,11.6657,11.6657,1,1,1,1,1,1,1,0.00079327,1.57104e-17,5.01071e-24,1.43132e-26,0.25,0.25,0.25,0.25,0.25,0.25,1.4217e+24,1.13602e+24,1.0628e+24,5.61044e+19,4.86244e+19,7.60277e+19,2.45846e+25,2.50093e+20,1.62527e+20
1605770328,11.7083,11.7083,11.6655,11.6655,1,1,1,1,1,1,1,0.000717986,1.7604e-17,4.45709e-24,9.97927e-26,0.25,0.25,0.25,0.25,0.25,0.25,7.5276e+22,4.02611e+22,1.4955e+23,3.29335e+18,7.81891e+18,4.3644e+18,1.77539e+24,1.6475e+21,1.06649e+21
1605770328,11.7083,11.7083,11.6655,11.6655,1,1,1,1,1,1,1,0.0005863,3.45105e-17,4.25829e-24,1.02732e-24,0.25,0.25,0.25,0.25,0.25,0.25,5.19845e+22,3.71825e+22,7.58152e+22,9.32298e+17,3.98686e+18,2.93976e+18,7.07154e+22,1.43078e+21,9.26135e+20
